0277296|The Scorpion King|2002|PG-13|2002-04-19|92|Action, Adventure, Fantasy|Chuck Russell|Stephen Sommers, Jonathan Hales, William Osborne|Dwayne Johnson, Steven Brand, Michael Clarke Duncan|A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown.|English|United States, Germany, Belgium|2 wins & 3 nominations|45|5.5|134842|2002-10-01|91047077|https://en.wikipedia.org/wiki/The_Scorpion_King|
0277371|Not Another Teen Movie|2001|R|2001-12-14|89|Comedy|Joel Gallen|Mike Bender, Adam Jay Epstein, Andrew Jacobson|Chyler Leigh, Jaime Pressly, Chris Evans|A sendup of all the teen movies that have accumulated in the past two decades.|English|United States|5 nominations|32|5.7|102332|2004-12-07|38252284|https://en.wikipedia.org/wiki/Not_Another_Teen_Movie|
0277434|We Were Soldiers|2002|R|2002-03-01|138|Action, Drama, History|Randall Wallace|Harold G. Moore, Joseph Lee Galloway, Randall Wallace|Mel Gibson, Madeleine Stowe, Greg Kinnear|The story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news.|English, Vietnamese, French|United States, Germany, France|3 wins & 5 nominations|65|7.2|136044|2002-08-20|78122718|https://en.wikipedia.org/wiki/We_Were_Soldiers|
0277941|Ned Kelly|2003|R|2004-03-26|110|Action, Adventure, Biography|Gregor Jordan|Robert Drewe, John Michael McDonagh|Heath Ledger, Orlando Bloom, Geoffrey Rush|An innocent man becomes one of the most wanted criminals the world has ever known.|Cantonese, English|Australia, United Kingdom, United States, France|3 wins & 14 nominations|56|6.5|26667|2005-02-08|86959|https://en.wikipedia.org/wiki/Ned_Kelly_(2003_film)|
0278044|Southlander|2001|NULL|2001-03-21|80|Drama, Music, Comedy|Steve Hanft|Steve Hanft, Rossie Harris, Bob Stephenson|Rory Cochrane, Rossie Harris, Beth Orton, Lawrence Hilton-Jacobs|Chance, a hapless Los Angeles musician is searching for the coveted Moletron synthesizer through the classified ad paper the "Southlander", and meeting interesting characters along the way|English|USA|NULL|39|6.3|172|2003-10-14|NULL|https://en.wikipedia.org/wiki/Southlander|
0278295|All About the Benjamins|2002|R|2002-03-08|95|Action, Comedy, Crime|Kevin Bray|Ronald Lang, Ice Cube|Ice Cube, Mike Epps, Tommy Flanagan|Bounty hunter Bucum chases bail-jumper Reggie, who runs right into the scene of a diamond heist and murder and gets shot at as well. Later they become partners in their pursuit of the $20M in diamonds and lottery ticket. Their women |English, French|United States, Germany|NULL|34|5.9|14561|2002-08-20|25916319|https://en.wikipedia.org/wiki/All_About_the_Benjamins|
0278435|Enough|2002|PG-13|2002-05-24|115|Crime, Drama, Thriller|Michael Apted|Nicholas Kazan|Jennifer Lopez, Billy Campbell, Tessa Allen|After running away fails, a terrified woman empowers herself in order to battle her abusive husband.|English|United States|4 nominations|25|5.8|42266|2002-10-08|40007742|https://en.wikipedia.org/wiki/Enough_(film)|
0278487|Hotel|2001|R|2002-04-05|93|Comedy|Mike Figgis|Heathcote Williams, Mike Figgis, John Webster|Max Beesley, Saffron Burrows, Rhys Ifans|A sex worker, a hired killer, and a movie crew cross paths in a Venice hotel where human meat is on the menu in this freewheeling film.|English, Italian, French|United Kingdom, Italy|2 nominations|47|4.2|2032|2005-07-26|29813|https://en.wikipedia.org/wiki/Hotel_(2001_film)|
0278488|How High|2001|R|2001-12-21|93|Comedy, Fantasy|Jesse Dylan|Dustin Lee Abraham|Method Man, Redman, Obba Babatundé|Two guys by the name of Silas and Jamal decided to one day smoke something magical, which eventually helps them to ace their college entrance exam.|English|United States|NULL|29|6.3|56329|2005-01-25|31178740|https://en.wikipedia.org/wiki/How_High|
0278500|The Importance of Being Earnest|2002|PG|2002-06-21|97|Comedy, Drama, Romance|Oliver Parker|Oscar Wilde, Oliver Parker|Rupert Everett, Colin Firth, Frances O'Connor|In 1890s London, two friends use the same pseudonym ("Ernest") for their on-the-sly activities. Hilarity ensues.|English, German|United Kingdom, United States|2 wins & 2 nominations|60|6.8|22986|2002-11-12|8384929|https://en.wikipedia.org/wiki/The_Importance_of_Being_Earnest_(2002_film)|
0278504|Insomnia|2002|R|2002-05-24|118|Drama, Mystery, Thriller|Christopher Nolan|Hillary Seitz, Nikolaj Frobenius, Erik Skjoldbjærg|Al Pacino, Robin Williams, Hilary Swank|Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.|English|United States, United Kingdom|1 win & 11 nominations|78|7.2|285686|2002-10-15|67355513|https://en.wikipedia.org/wiki/Insomnia_(2002_film)|
0278731|Spider|2002|R|2002-11-13|98|Drama, Mystery, Thriller|David Cronenberg|Patrick McGrath|Ralph Fiennes, Miranda Richardson, Gabriel Byrne|A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.|English|Canada, United Kingdom, France|13 wins & 25 nominations|83|6.8|38026|2017-10-01|1642483|https://en.wikipedia.org/wiki/Spider_(2002_film)|
0278823|Hollywood Ending|2002|PG-13|2002-05-03|112|Comedy, Romance|Woody Allen|Woody Allen|Woody Allen, Téa Leoni, Bob Dorian|A director is forced to work with his ex-wife, who left him for the boss of the studio bankrolling his new film. But the night before the first day of shooting, he develops a case of psychosomatic blindness.|English, Mandarin|United States|1 nomination|46|6.6|26643|2002-09-17|4850753|https://en.wikipedia.org/wiki/Hollywood_Ending|
0279111|Gods and Generals|2003|PG-13|2003-02-21|219|Biography, Drama, History|Ron Maxwell|Jeff Shaara, Ron Maxwell|Stephen Lang, Robert Duvall, Jeff Daniels|The rise and fall of confederate general Thomas "Stonewall" Jackson, as he meets with military success against the Union from 1861 to 1863, when he is accidentally killed by his own soldiers.|English|United States|1 win & 4 nominations|30|6.3|15989|2004-08-31|12882934|https://en.wikipedia.org/wiki/Gods_and_Generals_(film)|
0279113|The Good Girl|2002|R|2002-08-30|93|Drama, Romance|Miguel Arteta|Mike White|Jennifer Aniston, Jake Gyllenhaal, Deborah Rush|A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.|English|United States, Germany, Netherlands|5 wins & 16 nominations|71|6.4|44617|2007-06-26|14018296|https://en.wikipedia.org/wiki/The_Good_Girl|
0279286|On the Line|2001|PG|2001-10-26|85|Comedy, Family, Romance|Eric Bross|Eric Aronson, Paul B. Stanton|Lance Bass, Joey Fatone, Emmanuelle Chriqui|A shy advertising employee meets his dream girl on the El train, but doesn't remember to get her phone number, resulting in an all-out search for the mystery girl|English|United States|4 nominations|34|4.2|4216|2002-03-26|4365455|https://en.wikipedia.org/wiki/On_the_Line_(2001_film)|
0279331|Dark Blue|2002|R|2003-02-21|118|Crime, Drama, Thriller|Ron Shelton|James Ellroy, David Ayer|Kurt Russell, Ving Rhames, Scott Speedman|A robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.|English|United States, United Kingdom, Germany|4 nominations|57|6.6|21773|2003-06-24|9250301|https://en.wikipedia.org/wiki/Dark_Blue_(film)|
0279493|Undercover Brother|2002|PG-13|2002-05-31|86|Action, Comedy|Malcolm D. Lee|John Ridley, Michael McCullers|Eddie Griffin, Denise Richards, Aunjanue Ellis|When "The Man" tries to derail a black candidate's presidential campaign, Undercover Brother and his fellow secret agents come to the rescue.|English|United States|1 win & 7 nominations|69|5.9|34364|2003-01-14|39089928|https://en.wikipedia.org/wiki/Undercover_Brother|
0279781|Sorority Boys|2002|R|2002-03-22|93|Comedy|Wallace Wolodarsky|Joe Jarvis, Greg Coolidge|Barry Watson, Harland Williams, Michael Rosenbaum|Strapped for cash, three fraternity playboys make one last attempt to live the high life - cheaply - by masquerading as girls. But their chauvinistic ways come back to haunt them as they get a crash course in the opposite sex.|English, Indonesian|United States|1 win & 1 nomination|25|5.5|15463|2005-05-03|10200032|https://en.wikipedia.org/wiki/Sorority_Boys|
0280030|Peter Pan 2: Return to Never Land|2002|G|2002-02-15|72|Animation, Adventure, Family|Robin Budd, Donovan Cook|Temple Mathews, Carter Crocker, J.M. Barrie|Blayne Weaver, Harriet Owen, Corey Burton|In London during World War II, this is the story of Wendy's daughter, Jane, who is kidnapped by Captain Hook and Peter Pan must come to the rescue.|English|United States, Canada, Australia|4 nominations|49|5.8|19692|2008-12-16|48430258|https://en.wikipedia.org/wiki/Return_to_Never_Land|
0280380|Trapped|2002|R|2002-09-20|106|Action, Crime, Drama|Luis Mandoki|Greg Iles|Kevin Bacon, Charlize Theron, Courtney Love|The Jennings' fight for their daughters life after she is kidnapped by an experienced gang of thieves.|English|United States, Germany|NULL|42|6.2|23537|2002-12-24|7073251|https://en.wikipedia.org/wiki/Trapped_(2002_film)|
0280424|Amy's Orgasm|2001|R|2004-10-21|87|Comedy, Romance|Julie Davis|Julie Davis|Julie Davis, Nick Chinlund, Caroline Aaron|Story of a 29-year-old Ivy League-educated, self-help author as she grudgingly falls for a shock-jock radio host with a reputation for hitting on his bimbo guests.|English|United States|1 nomination|36|5.3|1846|2005-03-22|119664|https://en.wikipedia.org/wiki/Amy%27s_Orgasm|
0280460|The Banger Sisters|2002|R|2002-09-20|98|Comedy, Drama|Bob Dolman|Bob Dolman|Susan Sarandon, Goldie Hawn, Geoffrey Rush|Lavinia and Suzette, former rock groupies and best friends, reconnect after twenty years; one is still as wild as ever, while the other has adopted a more conservative lifestyle.|English|United States|1 win & 1 nomination|48|5.7|16333|2003-10-14|30307416|https://en.wikipedia.org/wiki/The_Banger_Sisters|
0280477|Better Luck Tomorrow|2002|R|2003-04-25|101|Crime, Drama, Romance|Justin Lin|Ernesto Foronda, Justin Lin, Fabian Marquez|Parry Shen, Jason Tobin, Sung Kang|A group of over-achieving East Asian American high school seniors enjoy a power trip when they dip into extracurricular criminal activities.|English|United States|1 win & 2 nominations|67|7.0|9664|2003-09-30|3802390|https://en.wikipedia.org/wiki/Better_Luck_Tomorrow|
0280486|Bad Company|2002|PG-13|2002-06-07|116|Action, Comedy, Thriller|Joel Schumacher|Gary M. Goodman, David Himmelstein, Jason Richman|Anthony Hopkins, Chris Rock, Peter Stormare|When an Ivy League-educated C.I.A. Agent is killed during an operation, the secret agency recruits his twin brother (Chris Rock).|English|United States, Czech Republic|NULL|37|5.6|47280|2004-01-01|30160161|https://en.wikipedia.org/wiki/Bad_Company_(2002_film)|
0280590|Mr. Deeds|2002|PG-13|2002-06-28|96|Comedy, Romance|Steven Brill|Clarence Budington Kelland, Robert Riskin, Tim Herlihy|Adam Sandler, Winona Ryder, John Turturro|A sweet-natured, small-town guy inherits a controlling stake in a media conglomerate and begins to do business his way.|English|United States|5 wins & 9 nominations|24|5.8|140573|2002-10-22|126293452|https://en.wikipedia.org/wiki/Mr._Deeds|
0280609|Dog Soldiers|2002|R|2002-05-10|105|Action, Horror, Thriller|Neil Marshall|Neil Marshall|Sean Pertwee, Kevin McKidd, Emma Cleasby|A routine military exercise turns into a nightmare in the Scotland wilderness.|English|United Kingdom, Luxembourg|5 wins & 7 nominations|NULL|6.8|58122|2007-09-04|NULL|https://en.wikipedia.org/wiki/Dog_Soldiers_(film)|
0280674|The First $20 Million Is Always the Hardest|2002|PG-13|2002-10-11|105|Comedy|Mick Jackson|Po Bronson, Jon Favreau, Gary Tieche|Adam Garcia, Rosario Dawson, Jake Busey|Andy works in marketing but wants to create something "real" so he gets a job in research with huge a pay cut. He teams with 3 nerds to develop a $99 PC for 3rd world students. Then comes the dot-com crash.|English|United States|NULL|20|5.6|3136|2004-09-07|5491|https://en.wikipedia.org/wiki/The_First_$20_Million_Is_Always_the_Hardest|
0280696|Garage Days|2002|R|2002-10-03|105|Comedy, Music, Drama|Alex Proyas|Alex Proyas, Dave Warner, Michael Udesky|Kick Gurry, Maya Stange, Pia Miranda|The story of a young garage band in Sydney, Australia trying to make it big.|English|Australia|4 nominations|50|5.9|2797|2004-08-03|32500|https://en.wikipedia.org/wiki/Garage_Days|
0280707|Gosford Park|2001|R|2002-01-18|131|Comedy, Drama, Mystery|Robert Altman|Julian Fellowes, Robert Altman, Bob Balaban|Maggie Smith, Ryan Phillippe, Michael Gambon|Set in the 1930s, this movie brings a group of pretentious rich and famous together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.|English, Latin|United States, United Kingdom, Italy|Won 1 Oscar. 36 wins & 74 nominations total|90|7.2|84579|2002-06-25|41308615|https://en.wikipedia.org/wiki/Gosford_Park|
0280720|The Guru|2002|R|2003-02-14|94|Comedy, Music, Romance|Daisy von Scherler Mayer|Tracey Jackson|Jimi Mistry, Heather Graham, Marisa Tomei|A young man leaves India to find fame and fortune in America where he unexpectedly becomes a sex guru.|English, Hindi|United Kingdom, France, United States|1 nomination|47|5.3|15110|2005-04-12|3095506|https://en.wikipedia.org/wiki/The_Guru_(2002_film)|
0280760|Igby Goes Down|2002|R|2002-10-04|98|Comedy, Drama|Burr Steers|Burr Steers|Kieran Culkin, Susan Sarandon, Jeff Goldblum|A young man's peculiar upbringing renders him unable to competently cope with the struggle of growing up.|English|United States, Germany|7 wins & 17 nominations|72|6.9|32919|2016-11-30|4777465|https://en.wikipedia.org/wiki/Igby_Goes_Down|
0280778|Iris|2001|R|2002-03-29|91|Biography, Drama, Romance|Richard Eyre|John Bayley, Richard Eyre, Charles Wood|Judi Dench, Jim Broadbent, Kate Winslet|True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease.|English|United Kingdom, United States|Won 1 Oscar. 14 wins & 31 nominations total|76|7.0|17887|2002-08-20|5594617|https://en.wikipedia.org/wiki/Iris_(2001_film)|
0280949|Miranda|2002|R|2003-11-07|90|Comedy, Romance, Thriller|Marc Munden|Rob Young|Christina Ricci, John Simm, Kyle MacLachlan|A librarian begins a passionate affair with a mysterious woman who walks into his library. When she suddenly disappears, he travels down to London to search for her, only to discover that she has three identities, dancer, dominatrix,|English|United Kingdom, Germany|NULL|NULL|5.5|1933|2003-06-24|NULL|https://en.wikipedia.org/wiki/Miranda_(2002_film)|
0280969|My Little Eye|2002|R|2004-04-27|95|Horror, Mystery, Thriller|Marc Evans|David Hilton, James Watkins|Sean Cw Johnson, Kris Lemche, Stephen O'Reilly|Five people are offered one million dollars to spend six months together in an isolated mansion, with cameras watching their every move.|English|United Kingdom, United States, France, Canada|3 wins & 4 nominations|NULL|5.5|11990|2004-04-27|NULL|https://en.wikipedia.org/wiki/My_Little_Eye|
0281322|Undisputed|2002|R|2002-08-23|94|Action, Crime, Drama|Walter Hill|David Giler, Walter Hill|Wesley Snipes, Ving Rhames, Peter Falk|When heavyweight champion George "Iceman" Chambers lands in prison, the resident gangster arranges a boxing match with the reigning prison champ.|English, German|United States, Germany, Japan|2 nominations|58|6.2|31550|2002-11-26|12764657|https://en.wikipedia.org/wiki/Undisputed_(film)|
0281358|A Walk to Remember|2002|PG|2002-01-25|101|Drama, Romance|Adam Shankman|Nicholas Sparks, Karen Janszen|Mandy Moore, Shane West, Peter Coyote|Two North Carolina teens, Landon Carter and Jamie Sullivan, are thrown together after Landon gets into trouble and is sentenced to perform community service.|English|United States|4 wins & 2 nominations|35|7.3|205732|2002-07-09|41281092|https://en.wikipedia.org/wiki/A_Walk_to_Remember|
0281373|Snow Dogs|2002|PG|2002-01-18|99|Adventure, Comedy, Family|Brian Levant|Jim Kouf, Tommy Swerdlow, Michael Goldberg|Cuba Gooding Jr., James Coburn, Sisqó|When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.|English|Canada, United States|1 win|29|5.2|26291|2005-07-31|81172560|https://en.wikipedia.org/wiki/Snow_Dogs_(film)|
0281615|Turning Paige|2001|Not Rated|2002-04-12|109|Drama|Robert Cuffley|Robert Cuffley, Jason Long|Nicholas Campbell, Katharine Isabelle, Philip DeWilde|A young would-be writer is forced to confront her past upon the return of her angry, wayward brother.|English|Canada|4 wins & 4 nominations|NULL|6.6|247|2020-12-30|NULL|https://en.wikipedia.org/wiki/Turning_Paige|
0281686|Bubba Ho-Tep|2002|R|2003-10-10|92|Comedy, Fantasy, Horror|Don Coscarelli|Joe R. Lansdale, Don Coscarelli|Bruce Campbell, Ossie Davis, Bob Ivy|Elvis Presley and a black "JFK" stay in a nursing home where nothing happens - until a wayward Egyptian mummy comes and sucks out the old people's souls thru their a-holes. The two decide to fight back.|English, German|United States|7 wins & 10 nominations|57|7.0|47434|2007-08-07|1239183|https://en.wikipedia.org/wiki/Bubba_Ho-tep|
0281919|How to Make a Monster|2001|R|2001-10-14|91|Horror, Sci-Fi, Thriller|George Huang|George Huang|Steven Culp, Clea DuVall, Tyler Mane, Jason Marsden|An evil video game comes to life and hunts the group of developers.|English|USA|1 nomination.|NULL|4.4|1714|2002-06-11|NULL|https://en.wikipedia.org/wiki/How_to_Make_a_Monster_(2001_film)|
0282209|Darkness Falls|2003|PG-13|2003-01-24|86|Fantasy, Horror, Mystery|Jonathan Liebesman|Joe Harris, John Fasano, James Vanderbilt|Chaney Kley, Emma Caulfield Ford, Antony Burrows|A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.|English|United States, Australia|1 win & 2 nominations|23|5.0|31266|2003-04-22|32551396|https://en.wikipedia.org/wiki/Darkness_Falls_(2003_film)|
0282552|Steal|2002|R|2002-05-08|83|Action, Crime, Thriller|Gérard Pirès|Mark Ezra, Gérard Pirès|Natasha Henstridge, Stephen Dorff, Bruce Payne|A gang of extreme sportsmen raises the stakes in their criminal activities.|English|France, United Kingdom, Canada|NULL|NULL|5.5|5860|2005-04-05|220944|https://en.wikipedia.org/wiki/Steal_(film)|
0282687|Life or Something Like It|2002|PG-13|2002-04-26|103|Comedy, Romance|Stephen Herek|John Scott Shepherd, Dana Stevens|Angelina Jolie, Edward Burns, Tony Shalhoub|A reporter interviews a psychic, who tells her that she's going to die and her life is meaningless.|English|United States|1 nomination|31|5.8|24453|2002-10-15|14448589|https://en.wikipedia.org/wiki/Life_or_Something_Like_It|
0282744|Mike Bassett: England Manager|2001|Not Rated|2001-09-28|89|Comedy, Sport|Steve Barron|Rob Sprackling, Johnny Smith|Kevin Piper, Ricky Tomlinson, Malcolm Terris|After England's football (soccer) manager has a heart attack, Mike Bassett is hired as the new manager and promptly announces the team will win the World Cup.|English, Portuguese|United Kingdom|1 nomination|NULL|6.9|6117|2017-01-25|NULL|https://en.wikipedia.org/wiki/Mike_Bassett:_England_Manager|
0282768|The Emperor's New Clothes|2001|PG|2001-12-07|107|Comedy, Drama, Romance|Alan Taylor|Simon Leys, Kevin Molony, Alan Taylor|Ian Holm, Iben Hjejle, Tim McInnerny|During Napoleon's exile on St. Helena, some loyalists hire a look-alike to swap places with the deposed Emperor. While the impostor lives in luxury on the island, the real Napoleon returns to Paris in order to retake the throne.|English|Italy, United Kingdom, Germany|1 win|60|6.9|2576|2002-12-10|661903|https://en.wikipedia.org/wiki/The_Emperor%27s_New_Clothes_(2001_film)|
0283003|Spun|2002|Unrated|2003-02-07|101|Comedy, Crime, Drama|Jonas Åkerlund|Will De Los Santos, Creighton Vero|Jason Schwartzman, John Leguizamo, Patrick Fugit|A drug dealer introduces one of his customers, a 'speed freak', to the man who runs the meth lab. A crazy three-day adventure ensues.|English|United States|2 nominations|41|6.8|38140|2003-07-22|411119|https://en.wikipedia.org/wiki/Spun|
0283026|Swimfan|2002|PG-13|2002-09-06|85|Drama, Thriller|John Polson|Charles F. Bohl, Phillip Schneider|Jesse Bradford, Erika Christensen, Shiri Appleby|A high school senior with a promising swimming career has a one-night stand with consequences.|English|United States|NULL|29|5.1|19830|2003-03-11|28564995|https://en.wikipedia.org/wiki/Swimfan|
0283084|Tuck Everlasting|2002|PG|2002-10-11|90|Drama, Family, Fantasy|Jay Russell|Natalie Babbitt, Jeffrey Lieber, James V. Hart|Alexis Bledel, Jonathan Jackson, Sissy Spacek|A young woman meets and falls in love with a young man who is part of a family of immortals.|English, French|United States|1 win & 3 nominations|66|6.6|23299|2005-01-25|19161999|https://en.wikipedia.org/wiki/Tuck_Everlasting_(2002_film)|
0283139|White Oleander|2002|PG-13|2002-10-11|109|Drama|Peter Kosminsky|Janet Fitch, Mary Agnes Donoghue|Michelle Pfeiffer, Renée Zellweger, Robin Wright|A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.|English, Russian|United States|3 wins & 7 nominations|61|7.1|31896|2003-03-11|16357770|https://en.wikipedia.org/wiki/White_Oleander_(film)|
0283426|The Jungle Book 2|2003|G|2003-02-14|72|Animation, Adventure, Comedy|Steve Trenbirth|Karl Geurs, Carter Crocker, Evan Spiliotopoulos|John Goodman, Haley Joel Osment, Tony Jay|Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.|English|United States, Australia|1 win & 9 nominations|38|5.4|15886|2014-03-18|47901582|https://en.wikipedia.org/wiki/The_Jungle_Book_2|
0283503|Brooklyn Rules|2007|R|2009-05-28|99|Crime, Drama|Michael Corrente|Terence Winter|Paulo Araujo, Daniel Tay, Ty Thomas Reed|Brooklyn, 1985. With the mob world as a backdrop, three life-long friends struggle with questions of love, loss and loyalty.|English|United States|NULL|53|6.3|5696|2007-09-11|458232|https://en.wikipedia.org/wiki/Brooklyn_Rules|
0283530|The Emperor's Club|2002|PG-13|2002-11-22|109|Drama|Michael Hoffman|Ethan Canin, Neil Tolkin|Kevin Kline, Emile Hirsch, Joel Gretsch|An idealistic prep school teacher attempts to redeem an incorrigible student.|English|United States|2 nominations|49|6.9|16974|2003-05-06|14118751|https://en.wikipedia.org/wiki/The_Emperor%27s_Club|
0283632|They|2002|PG-13|2002-11-27|89|Horror, Mystery, Thriller|Robert Harmon|Brendan Hood|Laura Regan, Marc Blucas, Ethan Embry|A psychology student finds all her childhood fears and phobias becoming real after a traumatic event.|English|United States, Canada|1 win & 1 nomination|31|4.8|12747|2003-06-10|12840842|https://en.wikipedia.org/wiki/They_(2002_film)|
0284490|Showtime|2002|PG-13|2002-03-15|95|Action, Comedy, Crime|Tom Dey|Jorge Saralegui, Keith Sharon, Alfred Gough|Robert De Niro, Eddie Murphy, Rene Russo|A spoof of buddy cop movies where two very different cops are forced to team up on a new reality based television cop show, while tracking down the manufacturer and distributor of an illegally made semi-automatic firearm.|English|United States, Australia|1 win & 6 nominations|32|5.5|62089|2002-08-13|38082712|https://en.wikipedia.org/wiki/Showtime_(film)|
0284525|Suddenly Naked|2001|R|2001-09-08|105|Comedy, Drama, Romance|Anne Wheeler|Elyse Friedman|Wendy Crewson, Joe Cobden, Peter Coyote|A famous 'Jackie Collins'-type novelist falls for a quirky twenty-year-old kid.|English|Canada|5 wins & 5 nominations|NULL|6.0|415|2005-08-15|NULL|https://en.wikipedia.org/wiki/Suddenly_Naked|
0284674|Pauly Shore Is Dead|2003|R|2003-01-01|82|Comedy|Pauly Shore|Kirk Fox, Pauly Shore|Ashley L. Anderson, Pamela Anderson, Camille Anderson|Hollywood's Pauly Shore loses everything, fakes his own death, and gets caught.|English|United States|1 nomination|NULL|4.4|4750|2005-01-25|11000|https://en.wikipedia.org/wiki/Pauly_Shore_Is_Dead|
0284837|Ali G Indahouse|2002|R|2002-03-22|85|Comedy|Mark Mylod|Sacha Baron Cohen, Dan Mazer|Sacha Baron Cohen, Emilio Rivera, Gina La Piana|Ali G unwittingly becomes a pawn in the Chancellor's plot to overthrow the Prime Minister of Great Britain. However, Ali is embraced by the nation as a voice of the youth, making the PM and his government more popular than ever.|English, French, Spanish|France, United Kingdom, Germany|NULL|46|6.2|88929|2004-11-02|NULL|https://en.wikipedia.org/wiki/Ali_G_Indahouse|
0284946|Casper's Haunted Christmas|2000|G|2000-10-31|84|Animation, Comedy, Family, Fantasy, Horror|Owen Hurley|Ian Boothby, Roger Fredericks, Joseph Oriolo, Seymour Reit|Brendon Ryan Barrett, Kathleen Barr, Ian James Corlett, David Kaye|Casper decides to celebrate Christmas with the Jollimore family instead of doing his ghostly tasks.|English|Canada, USA|2 wins & 3 nominations.|NULL|4.6|946|2012-07-01|NULL|https://en.wikipedia.org/wiki/Casper%27s_Haunted_Christmas|
0284978|Cypher|2002|R|2003-01-18|95|Mystery, Sci-Fi, Thriller|Vincenzo Natali|Brian King|Jeremy Northam, Lucy Liu, Nigel Bennett|An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. Quickly getting way over-his-head, he teams up with a mysterious femme fatale.|English|United States|5 wins & 3 nominations|NULL|6.8|30761|2005-08-02|NULL|https://en.wikipedia.org/wiki/Cypher_(film)|
0285487|Crazy as Hell|2002|R|2002-02-06|113|Drama, Thriller|Eriq La Salle|Jeremy Leven, Erik Jendresen|Michael Beach, Ronny Cox, Sinbad|Psychiatrist Ty Adams doesn't believe in using drugs, but the head of Sedah State Hospital does, then 'Satan' arrives ~ walk-in patient extraordinaire... From there it's a full-on freaky ride.|English|United States|3 nominations|33|5.9|1064|2005-08-26|21679|https://en.wikipedia.org/wiki/Crazy_as_Hell|
0285531|Dreamcatcher|2003|R|2003-03-21|134|Drama, Horror, Sci-Fi|Lawrence Kasdan|Stephen King, William Goldman, Lawrence Kasdan|Morgan Freeman, Thomas Jane, Jason Lee|Friends on a camping trip discover that the town they're vacationing in is being plagued in an unusual fashion by parasitic aliens from outer space.|English|United States, Canada|5 nominations|35|5.5|91063|2003-09-30|33715436|https://en.wikipedia.org/wiki/Dreamcatcher_(2003_film)|
0285742|Monster's Ball|2001|R|2002-03-01|111|Drama, Romance|Marc Forster|Milo Addica, Will Rokos|Billy Bob Thornton, Halle Berry, Taylor Simpson|After a family tragedy, a racist prison guard re-examines his attitudes while falling in love with the African-American wife of the last prisoner he executed.|English|United States|Won 1 Oscar. 15 wins & 23 nominations total|69|7.0|87031|2002-06-11|31273922|https://en.wikipedia.org/wiki/Monster%27s_Ball|
0285823|Once Upon a Time in Mexico|2003|R|2003-09-12|102|Action, Crime, Thriller|Robert Rodriguez|Robert Rodriguez|Antonio Banderas, Salma Hayek, Johnny Depp|Hitman "El Mariachi" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.|English, Spanish|United States, Mexico|3 wins & 6 nominations|56|6.4|158275|2004-01-20|56359780|https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_Mexico|
0285861|Owning Mahowny|2003|R|2003-09-25|104|Crime, Drama, Thriller|Richard Kwietniowski|Gary Stephen Ross, Maurice Chauvet|Philip Seymour Hoffman, Minnie Driver, John Hurt|A bank manager with: (a) a gambling problem and (b) access to a multimillion dollar account gets into a messy situation. Based on the story of the largest one-man bank fraud in Canadian history.|English|Canada, United Kingdom|3 wins & 5 nominations|70|7.1|13221|2003-10-14|1011871|https://en.wikipedia.org/wiki/Owning_Mahowny|
0286106|Signs|2002|PG-13|2002-08-02|106|Drama, Mystery, Sci-Fi|M. Night Shyamalan|M. Night Shyamalan|Mel Gibson, Joaquin Phoenix, Rory Culkin|A widowed former priest living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.|English, Portuguese|United States|3 wins & 34 nominations|59|6.7|350672|2003-08-19|227966634|https://en.wikipedia.org/wiki/Signs_(film)|
0286179|Sunshine State|2002|PG-13|2002-07-12|141|Drama, Romance|John Sayles|John Sayles|Angela Bassett, Edie Falco, Alex Lewis|A woman and her new husband returns to her hometown roots in coastal northern Florida, and must deal with family, business, and encroaching real estate development.|English|United States|7 wins & 3 nominations|69|6.8|4066|2012-04-16|3065921|https://en.wikipedia.org/wiki/Sunshine_State_(film)|
